"Symbol","StkShortName","IPODate","Ownership","DelistedDate","Board","IndustryNameB","IndustryCodeB","IndustryNameA","IndustryCodeA","RegisterCapital","BusinessScope"
"300223","北京君正","2011-05-31","私营企业","","创业板","计算机、通信和其他电子设备制造业","C39","工业","0005","450795575","研发、设计、委托加工、销售半导体集成电路芯片;计算机软硬件及计算机网络软硬件产品的设计、开发;销售计算机软、硬件及其辅助设备、电子元器件、通讯设备;技术开发、技术转让、技术咨询、技术服务、技术培训;技术检测;货物进出口、技术进出口、代理进出口;出租办公用房、商业用房。(市场主体依法自主选择经营项目,开展经营活动;依法须经批准的项目,经相关部门批准后依批准的内容开展经营活动;不得从事国家和本市产业政策禁止和限制类项目的经营活动。)"
"300224","正海磁材","2011-05-31","私营企业","","创业板","非金属矿物制品业","C30","工业","0005","240000000","生产销售各种磁性材料及相关元器件；货物和技术的进出口(国家禁止的除外，需许可证经营的，凭许可证经营)。"
"300225","金力泰","2011-05-31","私营企业","","创业板","化学原料及化学制品制造业","C26","工业","0005","470340000","制造、加工高性能涂料产品、溶剂、添加剂,销售自产产品,在国内外提供相关的技术咨询和售后服务,从事相关化工材料和涂料产品的进出口贸易(成品油等特殊化学品除外)。【依法须经批准的项目,经相关部门批准后方可开展经营活动】"
"300226","上海钢联","2011-06-08","私营企业","","创业板","互联网和相关服务","I64","公用事业","0002","190930620","一般经营项目:无线传感网络、传感器、无线通讯设备及系统、信息采集及管理设备、配电自动化设备及监测系统、计算机网络系统及设备、电声警报系统及设备、生物识别系统及设备、卫星通信系统及设备、制造许可范围内计量器具、测量仪器仪表及测试检验装置、通信设备检验系统及装置、电动汽车充/换电设备检定装置、射频识别系统及设备、图像识别系统及设备、低压成套设备、智能移动设备、手持终端、电动汽车充/换电站及充/换电设备和其它汽车电子设备、物联网系统及产品、卫星定位导航装置、北斗通信装置、新能源、微电网系统产品、工民用自动化监控设备及系统开发、销售;集成电路设计、研发与销售;智慧城市系统开发、配套设备的研发、销售;软件系统开发、系统集成研发、销售;经营进出口业务(法律、行政法规、国务院决定禁止的项目除外,限制的项目须取得许可后方可经营);技术咨询与技术服务;物联网技术开发、智慧城市系统开发咨询及配套设备的研发销售;智慧城市管理系统、物联网智能照明管理系统及设备、智能交通控制系统及设备的研发、设计;市政公用工程、城市及道路照明工程、安防工程的设计;智慧路灯、景观路灯、多功能灯杆的设计、销售、安装、施工及维护;物联网传感器的设计、开发、销售、安装、施工及维护。(以上项目法律、行政法规、国务院决定禁止的项目除外,限制的项目须取得许可后方可经营)。许可经营项目:无线传感网络、传感器、无线通讯设备及系统、信息采集及管理设备、配电自动化设备及监测系统、计算机网络系统及设备、电声警报系统及设备、生物识别系统及设备、卫星通信系统及设备、制造许可范围内计量器具、测量仪器仪表及测试检验装置、通信设备检验系统及装置、电动汽车充/换电设备检定装置、射频识别系统及设备、图像识别系统及设备、低压成套设备、智能移动设备、手持终端、电动汽车充/换电站及充/换电设备和其它汽车电子设备、物联网系统及产品、卫星定位导航装置、北斗通信装置、新能源、微电网系统产品、工民用自动化监控设备及系统的生产;智慧城市系统开发、配套设备的生产;电力安装工程施工、公用事业产品安装工程施工(以上项目涉及许可证的凭许可证经营);自动化流水线设计生产安装;自动化立体仓库设计生产安装;智慧路灯、景观路灯、多功能灯杆的生产;物联网传感器的生产。"
"300227","光韵达","2011-06-08","私营企业","","创业板","计算机、通信和其他电子设备制造业","C39","工业","0005","67000000","从事激光应用技术的研究与开发，提供激光切割，激光钻孔，激光焊接，激光表面处理，生产和销售精密激光模板、精密金属零件、陶瓷元器件、复合材料零件及相关电子装联产品；进出口业务。公司改变经营范围，应当修改公司章程，并向登记机关办理变更登记。"
"300228","富瑞特装","2011-06-08","私营企业","","创业板","专用设备制造业","C35","工业","0005","472741642","发动机制造、销售(汽车发动机再制造油改气);石油天然气(海洋石油)行业乙级资质证书许可范围内相应的建设工程总承包业务以及项目管理和相关的技术与管理服务;天然气、石油、冶金、电站、化工、海水淡化设备的开发、制造、销售(涉及压力容器的按许可证范围经营);产品相关领域的技术研发、技术转让及相关技术服务;货物进出口(法律、行政法规禁止的项目不得经营;法律、行政法规限制的项目,取得许可后方可经营);一类汽车维修(货车)。"
"300229","拓尔思","2011-06-15","私营企业","","创业板","软件和信息技术服务业","I65","公用事业","0002","474568904","技术推广、技术开发、技术转让、技术服务、技术咨询;技术检测;投资管理;软件服务、计算机系统服务;数据处理服务;计算机维修、计算机技术培训;销售计算机、软件及辅助设备、电子产品、通讯设备。(企业依法自主选择经营项目,开展经营活动;依法须经批准的项目,经相关部门批准后依批准的内容开展经营活动;不得从事本市产业政策禁止和限制类项目的经营活动。)"
"300230","永利股份","2011-06-15","私营企业","","创业板","橡胶和塑料制品业","C29","工业","0005","816206041","生产、加工、销售塑胶制品、输送带、工业皮带及相关产品,销售五金交电、通讯器材(除专控)、建材、汽车配件、纺织品及原料(除专项)、机电设备、机械设备,经营本企业自产产品的出口业务和本企业所需的机械设备、零配件、原辅材料的进口业务(不另附进出口目录,但国家限定公司经营或禁止进出口的商品及技术除外)。(涉及许可经营的凭许可证经营)。【企业经营涉及行政许可的,凭许可证件经营】"
"300231","银信科技","2011-06-15","私营企业","","创业板","软件和信息技术服务业","I65","公用事业","0002","335160750","计算机系统服务;数据处理;软件服务;技术推广;销售计算机、软件及辅助设备。(依法须经批准的项目,经相关部门批准后依批准的内容开展经营活动。)"
"300232","洲明科技","2011-06-22","私营企业","","创业板","计算机、通信和其他电子设备制造业","C39","工业","0005","101036075","LED显示屏、LED灯饰、LED照明灯的生产和销售；工程安装；电子产品、LED光电应用产品的软硬件开发和销售；兴办实业（具体项目另行申报）；国内商业、物资供销业，经营进出口业务。（以上项目均不含法律、行政法规、国务院产定禁止和规定需前置审批的项目）。"
